web_record_id,source,original_title,normalized_title,web_date,youtube_id,aosrd_url,pdf_url,candidate_otter_id,otter_date,otter_packet_dir,otter_original_title,otter_enriched_title,otter_processed,screenshot_count,match_class,match_reason,title_similarity,date_relationship,speaker_relationship,variant_flag,needs_human_review,web_speakers,topic_hits
aosrd-webinars-171-wSFbd7D8Lpw,aosrd_webinars_youtube,"Integrative Imunity-Part 2 Dr. Benoit Tano – June 27, 2023 (Video)",integrative imunity-part 2 dr benoit tano - june 27 2023,2023-06-27,wSFbd7D8Lpw,https://aosrd.org/webinars/,https://aosrd.org/integrative-imunity-part-2-dr-benoit-tano/,wcHy9pPXoWy5S62-GJbpasQtw2o,2025-02-12,Research/lectures/clearfield-webinar-2025-02-12,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 12, 2025: Red Light Method & Photobiomodulation",True,17,variant_derivative,topic/title similarity; insufficient independent evidence; shorter/segment/brief-style representation,0.196,divergent,aligned,yes,yes,Benoit Tano,"benoit,tano"
aosrd-webinars-171-wSFbd7D8Lpw,aosrd_webinars_youtube,"Integrative Imunity-Part 2 Dr. Benoit Tano – June 27, 2023 (Video)",integrative imunity-part 2 dr benoit tano - june 27 2023,2023-06-27,wSFbd7D8Lpw,https://aosrd.org/webinars/,https://aosrd.org/integrative-imunity-part-2-dr-benoit-tano/,vn-MouyIRCM7VjShKYhDQr6Mc3U,2025-05-27,Research/lectures/clearfield-webinar-2025-05-27,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — May 27, 2025: Muscle as Organ of Longevity",True,70,variant_derivative,topic/title similarity; insufficient independent evidence; shorter/segment/brief-style representation,0.184,divergent,aligned,yes,yes,Benoit Tano,"integrative,tano"
aosrd-webinars-171-wSFbd7D8Lpw,aosrd_webinars_youtube,"Integrative Imunity-Part 2 Dr. Benoit Tano – June 27, 2023 (Video)",integrative imunity-part 2 dr benoit tano - june 27 2023,2023-06-27,wSFbd7D8Lpw,https://aosrd.org/webinars/,https://aosrd.org/integrative-imunity-part-2-dr-benoit-tano/,JAhRYbDDwDsC4em3dazDKyDw4gM,2025-02-05,Research/lectures/clearfield-webinar-2025-02-05,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 5, 2025: Uveal Melanoma Molecular Vulnerabilities",True,75,variant_derivative,topic/title similarity; insufficient independent evidence; shorter/segment/brief-style representation,0.175,divergent,aligned,yes,yes,Benoit Tano,"2023,integrative,tano"
aosrd-webinars-171-wSFbd7D8Lpw,aosrd_webinars_youtube,"Integrative Imunity-Part 2 Dr. Benoit Tano – June 27, 2023 (Video)",integrative imunity-part 2 dr benoit tano - june 27 2023,2023-06-27,wSFbd7D8Lpw,https://aosrd.org/webinars/,https://aosrd.org/integrative-imunity-part-2-dr-benoit-tano/,TNvBcRwwSnrkWGe2_L3i3lGvYYk,2024-12-11,Research/lectures/clearfield-webinar-2024-12-11,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — December 11, 2024: Soy Foods, Isoflavones & Controversies",True,160,variant_derivative,topic/title similarity; insufficient independent evidence; shorter/segment/brief-style representation,0.161,divergent,aligned,yes,yes,Benoit Tano,"benoit,tano"
aosrd-webinars-172-aPPCKg2l-eQ,aosrd_webinars_youtube,"Introduction to Peptides with Dr. Jay Campbell – June 20, 2023 (Video)",introduction to peptides with dr jay campbell - june 20 2023,2023-06-20,aPPCKg2l-eQ,https://aosrd.org/webinars/,https://aosrd.org/everything-you-ever-wanted-to-peptides-with-dr-jay-campbell/,t9O9J5vUpWGkKXi-5TqxgKudSvY,2025-04-29,Research/lectures/clearfield-webinar-2025-04-29,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — Peptide Stacking Master Class (April 29, 2025)",True,149,possible,topic/title similarity; insufficient independent evidence,0.343,divergent,aligned,yes,yes,Jay Campbell,"campbell,peptides"
aosrd-webinars-173-yAA5qJFYPgg,aosrd_webinars_youtube,"The Importance of Polysaccharides for Brain Health and Immune Function with Dr. John E. Lewis – June 13, 2023 (Video)",the importance of polysaccharides for brain health and immune function with dr john e lewis - june 13 2023,2023-06-13,yAA5qJFYPgg,https://aosrd.org/webinars/,https://aosrd.org/the-importance-of-polysacchari-unction-with-dr-john-e-lewis/,y59a2fEx8UgOiThJHr1w-HcQc1U,2024-08-20,Research/lectures/clearfield-webinar-2024-08-20,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — August 20, 2024: Cancer Treatment–Induced Osteoporosis & Fracture-First Bone Care (Dr. John Newstead)",True,0,possible,topic/title similarity; insufficient independent evidence,0.343,divergent,aligned,no,yes,John E. Lewis; John,"health,immune,john"
aosrd-webinars-174-LcK7emnFeVk,aosrd_webinars_youtube,"Clinical applications of Amlexonax – June 6, 2023 (Video)",clinical applications of amlexonax - june 6 2023,2023-06-06,LcK7emnFeVk,https://aosrd.org/webinars/,https://aosrd.org/clinical-applications-of-amlexonax/,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,,
aosrd-webinars-175-wTPrdOyALx0,aosrd_webinars_youtube,"Ehlers Danlos Syndrome Treated with Frequency Specific Microcurrant by Dr. Carol McMakin – May 30, 2023 (Video)",ehlers danlos syndrome treated with frequency specific microcurrant by dr carol mcmakin - may 30 2023,2023-05-30,wTPrdOyALx0,https://aosrd.org/webinars/,https://aosrd.org/ehlers-danlos-syndrome-treated-with-frequency-specific-microcurrant-by-dr-carol-mcmakin/,vZKE66zexBS6KPliMMq0glRxefk,2024-12-04,Research/lectures/clearfield-webinar-2024-12-04,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — December 4, 2024: 12 Medical Myths (Christmas Edition)",True,79,possible,topic/title similarity; insufficient independent evidence,0.105,divergent,partial:Carol McMakin,no,yes,Frequency Specific Microcurrant; Carol McMakin,"carol,syndrome"
aosrd-webinars-176-5TjogxSEJXY,aosrd_webinars_youtube,"Membrane Lipid Replacement to Improve Mitochondrial Dysfunction with John Casey – May 23, 2023 (Video)",membrane lipid replacement to improve mitochondrial dysfunction with john casey - may 23 2023,2023-05-23,5TjogxSEJXY,https://aosrd.org/webinars/,,VwrSvok1RCW2X3iJ_Kwbd8JK6k8,2025-11-12,Research/lectures/clearfield-webinar-2025-11-12,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — November 12, 2025: Neural Therapy (Voltage, Scars & Segmental Regulation)",True,180,possible,topic/title similarity; insufficient independent evidence,0.258,divergent,aligned,no,yes,John Casey,"john,membrane"
aosrd-webinars-176-5TjogxSEJXY,aosrd_webinars_youtube,"Membrane Lipid Replacement to Improve Mitochondrial Dysfunction with John Casey – May 23, 2023 (Video)",membrane lipid replacement to improve mitochondrial dysfunction with john casey - may 23 2023,2023-05-23,5TjogxSEJXY,https://aosrd.org/webinars/,,wcHy9pPXoWy5S62-GJbpasQtw2o,2025-02-12,Research/lectures/clearfield-webinar-2025-02-12,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 12, 2025: Red Light Method & Photobiomodulation",True,17,possible,topic/title similarity; insufficient independent evidence,0.228,divergent,aligned,no,yes,John Casey,"john,replacement"
aosrd-webinars-177-cVzkS-n0zS4,aosrd_webinars_youtube,"Quantum Cellular Medicine with David Konn – May 16, 2023 (Video)",quantum cellular medicine with david konn - may 16 2023,2023-05-16,cVzkS-n0zS4,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,David Konn,
aosrd-webinars-178-D7o1Fdgy42o,aosrd_webinars_youtube,"Cannabis 101 with Dr. Kent Crowley – May 9, 2023 (Video)",cannabis 101 with dr kent crowley - may 9 2023,2023-05-09,D7o1Fdgy42o,https://aosrd.org/webinars/,https://aosrd.org/cannabis-101-with-dr-kent-crowley/,KPtFIYDuvg1p0CbfNkYIuOVkwIE,2025-10-21,Research/lectures/clearfield-webinar-2025-10-21,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 21, 2025",True,86,possible,topic/title similarity; insufficient independent evidence,0.254,divergent,aligned,no,yes,Kent Crowley,"crowley,kent"
aosrd-webinars-179-9suZ_6zVHEM,aosrd_webinars_youtube,"Methylene Blue with Dr. Bill Clearfield – May 8, 2023 (Video)",methylene blue with dr bill clearfield - may 8 2023,2023-05-08,9suZ_6zVHEM,https://aosrd.org/webinars/,https://aosrd.org/methylene-blue-with-dr-bill-clearfield/,wcHy9pPXoWy5S62-GJbpasQtw2o,2025-02-12,Research/lectures/clearfield-webinar-2025-02-12,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 12, 2025: Red Light Method & Photobiomodulation",True,17,possible,topic/title similarity; insufficient independent evidence,0.224,divergent,aligned,no,yes,Bill Clearfield,"blue,methylene"
aosrd-webinars-179-9suZ_6zVHEM,aosrd_webinars_youtube,"Methylene Blue with Dr. Bill Clearfield – May 8, 2023 (Video)",methylene blue with dr bill clearfield - may 8 2023,2023-05-08,9suZ_6zVHEM,https://aosrd.org/webinars/,https://aosrd.org/methylene-blue-with-dr-bill-clearfield/,JAhRYbDDwDsC4em3dazDKyDw4gM,2025-02-05,Research/lectures/clearfield-webinar-2025-02-05,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 5, 2025: Uveal Melanoma Molecular Vulnerabilities",True,75,possible,topic/title similarity; insufficient independent evidence,0.202,divergent,aligned,no,yes,Bill Clearfield,"2023,blue,methylene"
aosrd-webinars-180-XS22Ub34U-o,aosrd_webinars_youtube,"Autism with Dr. Jenny Blanchard Stone – April 25, 2023 (Video)",autism with dr jenny blanchard stone - april 25 2023,2023-04-25,XS22Ub34U-o,https://aosrd.org/webinars/,https://aosrd.org/autism-with-dr-jenny-blanchard-stone/,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,Jenny Blanchard Stone,
aosrd-webinars-181-0u1-ve92hd0,aosrd_webinars_youtube,"RESToration-Fueling Optimal Sleep with Nitric Oxide with Dr. Chris Melitus – April 18, 2023 (Video)",restoration-fueling optimal sleep with nitric oxide with dr chris melitus - april 18 2023,2023-04-18,0u1-ve92hd0,https://aosrd.org/webinars/,,EqC6yd4bQDKMl2mpzPURPZu-_Pc,2024-10-08,Research/lectures/clearfield-webinar-2024-10-08,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — Nitric Oxide, EMF & Compounding Adjuncts",True,0,possible,topic/title similarity; insufficient independent evidence,0.303,divergent,partial:Nitric Oxide,no,yes,Nitric Oxide; Chris Melitus,"nitric,oxide,sleep"
aosrd-webinars-181-0u1-ve92hd0,aosrd_webinars_youtube,"RESToration-Fueling Optimal Sleep with Nitric Oxide with Dr. Chris Melitus – April 18, 2023 (Video)",restoration-fueling optimal sleep with nitric oxide with dr chris melitus - april 18 2023,2023-04-18,0u1-ve92hd0,https://aosrd.org/webinars/,,FbRyr7EkkewAoPTmXbK9DtUiA_Y,2024-09-24,Research/lectures/clearfield-webinar-2024-09-24,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — September 24, 2024: Drug-Induced Nutrient Depletion & Nitric Oxide",True,0,possible,topic/title similarity; insufficient independent evidence,0.284,divergent,partial:Nitric Oxide,no,yes,Nitric Oxide; Chris Melitus,"nitric,oxide"
aosrd-webinars-182-FsuYMzPyjWE,aosrd_webinars_youtube,"The New Face of Weight Loss with Dr. Bill Clearfield – April 11, 2023 (Video)",the new face of weight loss with dr bill clearfield - april 11 2023,2023-04-11,FsuYMzPyjWE,https://aosrd.org/webinars/,https://aosrd.org/the-new-face-of-weight-loss-with-dr-bill-clearfield/,5HPCyqwQxi9QD1of8g-CPHrnFcc,2025-01-08,Research/lectures/clearfield-webinar-2025-01-08,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — January 8, 2025: Rapid Weight Loss, Muscle Preservation, NAD & Fortetropin",True,122,possible,topic/title similarity; insufficient independent evidence,0.388,divergent,partial:Bill Clearfield,no,yes,Face; Bill Clearfield,"loss,weight"
aosrd-webinars-183-CW3op9BkNI8,aosrd_webinars_youtube,"Behind the Scenes Thyroid Mechanisms with Dr. Brad Watts – April 4, 2023 (Video)",behind the scenes thyroid mechanisms with dr brad watts - april 4 2023,2023-04-04,CW3op9BkNI8,https://aosrd.org/webinars/,https://aosrd.org/behind-the-scenes-thyroid-mechanisms-with-dr-brad-watts/,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,Brad Watts,
aosrd-webinars-184-4nZN4zvp_Uk,aosrd_webinars_youtube,"Bioregulatory Medicine Applied to Fur Babies with Dr. Marlene Siegel – March 21, 2023 (Video)",bioregulatory medicine applied to fur babies with dr marlene siegel - march 21 2023,2023-03-21,4nZN4zvp_Uk,https://aosrd.org/webinars/,https://aosrd.org/bioregulatory-medicine-applied-to-fur-babies-with-dr-marlene-siegel/,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,Marlene Siegel,
aosrd-webinars-185-AZvxTJWqeBA,aosrd_webinars_youtube,"Glutathione Update with Dr. Nayan Patel – March 14, 2023 (Video)",glutathione update with dr nayan patel - march 14 2023,2023-03-14,AZvxTJWqeBA,https://aosrd.org/webinars/,https://aosrd.org/glutathione-update-with-dr-nayan-patel/,JAhRYbDDwDsC4em3dazDKyDw4gM,2025-02-05,Research/lectures/clearfield-webinar-2025-02-05,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 5, 2025: Uveal Melanoma Molecular Vulnerabilities",True,75,possible,topic/title similarity; insufficient independent evidence,0.161,divergent,aligned,yes,yes,Nayan Patel,"2023,patel,update"
aosrd-webinars-186-hUswEBL-LBc,aosrd_webinars_youtube,"Muscle Centric Medicine -Principles of Exercise Science with Stefan Hartmann PA – March 7, 2023 (Video)",muscle centric medicine -principles of exercise science with stefan hartmann pa - march 7 2023,2023-03-07,hUswEBL-LBc,https://aosrd.org/webinars/,https://aosrd.org/update-on-glutathione-therapy-with-dr-nayan-patel/,CQjlfnZLZ-CY25UUEq35pSQ0lug,2025-12-24,Research/lectures/clearfield-webinar-2025-12-24,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — December 24, 2025: Biotransformation, Detoxification & Creatine Pearls",True,52,possible,topic/title similarity; insufficient independent evidence,0.184,divergent,aligned,no,yes,Stefan Hartmann PA,"muscle,stefan"
aosrd-webinars-186-hUswEBL-LBc,aosrd_webinars_youtube,"Muscle Centric Medicine -Principles of Exercise Science with Stefan Hartmann PA – March 7, 2023 (Video)",muscle centric medicine -principles of exercise science with stefan hartmann pa - march 7 2023,2023-03-07,hUswEBL-LBc,https://aosrd.org/webinars/,https://aosrd.org/update-on-glutathione-therapy-with-dr-nayan-patel/,H1Iomsee4ZUONKKezPDcMBYCvQ0,2026-06-30,Research/lectures/clearfield-webinar-2026-06-30,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — June 30, 2026",True,,possible,topic/title similarity; insufficient independent evidence,0.148,divergent,aligned,no,yes,Stefan Hartmann PA,"muscle,stefan"
aosrd-webinars-186-hUswEBL-LBc,aosrd_webinars_youtube,"Muscle Centric Medicine -Principles of Exercise Science with Stefan Hartmann PA – March 7, 2023 (Video)",muscle centric medicine -principles of exercise science with stefan hartmann pa - march 7 2023,2023-03-07,hUswEBL-LBc,https://aosrd.org/webinars/,https://aosrd.org/update-on-glutathione-therapy-with-dr-nayan-patel/,TNvBcRwwSnrkWGe2_L3i3lGvYYk,2024-12-11,Research/lectures/clearfield-webinar-2024-12-11,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — December 11, 2024: Soy Foods, Isoflavones & Controversies",True,160,possible,topic/title similarity; insufficient independent evidence,0.147,divergent,aligned,no,yes,Stefan Hartmann PA,"exercise,muscle,stefan"
aosrd-webinars-186-hUswEBL-LBc,aosrd_webinars_youtube,"Muscle Centric Medicine -Principles of Exercise Science with Stefan Hartmann PA – March 7, 2023 (Video)",muscle centric medicine -principles of exercise science with stefan hartmann pa - march 7 2023,2023-03-07,hUswEBL-LBc,https://aosrd.org/webinars/,https://aosrd.org/update-on-glutathione-therapy-with-dr-nayan-patel/,ykfPBSHSL3meBk4yGojbTxMVIpA,2024-10-22,Research/lectures/clearfield-webinar-2024-10-22,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 22, 2024: DHA, Lutein & Zeaxanthin for Brain Health",True,68,possible,topic/title similarity; insufficient independent evidence,0.132,divergent,aligned,no,yes,Stefan Hartmann PA,"medicine,stefan"
aosrd-webinars-187,aosrd_webinars_vimeo,"Functional Medicine Approach to ADHD with Dr. John Neustadt – February 28, 2023 (Video)",functional medicine approach to adhd with dr john neustadt - february 28 2023,2023-02-28,,https://aosrd.org/webinars/,https://aosrd.org/functional-medicine-approach-to-adhd-with-dr-john-neustadt/,y59a2fEx8UgOiThJHr1w-HcQc1U,2024-08-20,Research/lectures/clearfield-webinar-2024-08-20,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — August 20, 2024: Cancer Treatment–Induced Osteoporosis & Fracture-First Bone Care (Dr. John Newstead)",True,0,possible,topic/title similarity; insufficient independent evidence,0.354,divergent,aligned,no,yes,John Neustadt,"john,medicine"
aosrd-webinars-188,aosrd_webinars_vimeo,"The Courage to Face Covid with Dr Peter McCullough – February 21, 2023 (Video)",the courage to face covid coronavirus covid-19 with dr peter mccullough - february 21 2023,2023-02-21,,https://aosrd.org/webinars/,https://aosrd.org/the-courage-to-face-covid-with-dr-peter-mccullough-2/,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,Peter McCullough,
aosrd-webinars-189-bMobTwHmWhM,aosrd_webinars_youtube,"Integrative Immunology with Dr. Benoit Tano – February 14, 2023 (Video)",integrative immunology with dr benoit tano - february 14 2023,2023-02-14,bMobTwHmWhM,https://aosrd.org/webinars/,https://aosrd.org/integrative-immunology-with-dr-benoit-tano/,81vgkJ55QnsvesXbnyxCMQPr6Rc,2026-06-09,Research/lectures/clearfield-webinar-2026-06-09,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — June 9, 2026: Taya Pro Med AI (Benoit Tano)",True,465,possible,topic/title similarity; insufficient independent evidence,0.314,divergent,aligned,no,yes,Benoit Tano,"benoit,tano"
aosrd-webinars-189-bMobTwHmWhM,aosrd_webinars_youtube,"Integrative Immunology with Dr. Benoit Tano – February 14, 2023 (Video)",integrative immunology with dr benoit tano - february 14 2023,2023-02-14,bMobTwHmWhM,https://aosrd.org/webinars/,https://aosrd.org/integrative-immunology-with-dr-benoit-tano/,wcHy9pPXoWy5S62-GJbpasQtw2o,2025-02-12,Research/lectures/clearfield-webinar-2025-02-12,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 12, 2025: Red Light Method & Photobiomodulation",True,17,possible,topic/title similarity; insufficient independent evidence,0.274,divergent,aligned,no,yes,Benoit Tano,"benoit,february,tano"
aosrd-webinars-189-bMobTwHmWhM,aosrd_webinars_youtube,"Integrative Immunology with Dr. Benoit Tano – February 14, 2023 (Video)",integrative immunology with dr benoit tano - february 14 2023,2023-02-14,bMobTwHmWhM,https://aosrd.org/webinars/,https://aosrd.org/integrative-immunology-with-dr-benoit-tano/,JAhRYbDDwDsC4em3dazDKyDw4gM,2025-02-05,Research/lectures/clearfield-webinar-2025-02-05,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 5, 2025: Uveal Melanoma Molecular Vulnerabilities",True,75,possible,topic/title similarity; insufficient independent evidence,0.252,divergent,aligned,no,yes,Benoit Tano,"2023,february,integrative,tano"
aosrd-webinars-190-5hQ-anaFGIU,aosrd_webinars_youtube,"The Ancestral Diet as Treatment for Chronic Disease with Stefan Hartmann, PA – February 8, 2023 (Video)",the ancestral diet as treatment for chronic disease with stefan hartmann pa - february 8 2023,2023-02-08,5hQ-anaFGIU,https://aosrd.org/webinars/,https://aosrd.org/the-ancestral-diet-as-treatment-for-chronic-disease-with-stefan-hartmann-pa/,CQjlfnZLZ-CY25UUEq35pSQ0lug,2025-12-24,Research/lectures/clearfield-webinar-2025-12-24,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — December 24, 2025: Biotransformation, Detoxification & Creatine Pearls",True,52,possible,topic/title similarity; insufficient independent evidence,0.259,divergent,aligned,no,yes,Stefan Hartmann,"stefan,treatment"
aosrd-webinars-190-5hQ-anaFGIU,aosrd_webinars_youtube,"The Ancestral Diet as Treatment for Chronic Disease with Stefan Hartmann, PA – February 8, 2023 (Video)",the ancestral diet as treatment for chronic disease with stefan hartmann pa - february 8 2023,2023-02-08,5hQ-anaFGIU,https://aosrd.org/webinars/,https://aosrd.org/the-ancestral-diet-as-treatment-for-chronic-disease-with-stefan-hartmann-pa/,lnZUNAyEcVNSN0i3JOEbuJcc15A,2025-02-19,Research/lectures/clearfield-webinar-2025-02-19,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — February 19, 2025: Thymosin Alpha-1 & Thymogen Immune Peptides",True,49,possible,topic/title similarity; insufficient independent evidence,0.194,divergent,aligned,no,yes,Stefan Hartmann,"february,stefan"
aosrd-webinars-191-ZrOMyfW29og,aosrd_webinars_youtube,"Interpreting Test Results with Dr. Andrew Campbell – January 31, 2023 (Video)",interpreting test results with dr andrew campbell - january 31 2023,2023-01-31,ZrOMyfW29og,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2023/01/Interpretation-of-test-results-.pdf,uRqtR3sy0qaYlUcYL4_tPVC7Tps,2025-01-15,Research/lectures/clearfield-webinar-2025-01-15,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — January 15, 2025: Metabolomics Pathways & Metabolic Syndrome",True,180,possible,topic/title similarity; insufficient independent evidence,0.236,divergent,aligned,no,yes,Andrew Campbell,"andrew,january"
aosrd-webinars-191-ZrOMyfW29og,aosrd_webinars_youtube,"Interpreting Test Results with Dr. Andrew Campbell – January 31, 2023 (Video)",interpreting test results with dr andrew campbell - january 31 2023,2023-01-31,ZrOMyfW29og,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2023/01/Interpretation-of-test-results-.pdf,l416W8yP4i7dv3Jhd5H2F74zMnU,2026-01-21,Research/lectures/clearfield-webinar-2026-01-21,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — January 21, 2026: Telomeres, Telomerase & How Not to Age (Bill Andrews)",True,122,possible,topic/title similarity; insufficient independent evidence,0.222,divergent,aligned,no,yes,Andrew Campbell,"january,test"
aosrd-webinars-191-ZrOMyfW29og,aosrd_webinars_youtube,"Interpreting Test Results with Dr. Andrew Campbell – January 31, 2023 (Video)",interpreting test results with dr andrew campbell - january 31 2023,2023-01-31,ZrOMyfW29og,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2023/01/Interpretation-of-test-results-.pdf,j3HjVUuBV5gnR4KrCUuXOZEnPm0,2025-10-14,Research/lectures/clearfield-webinar-2025-10-14,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 14, 2025: Estrogen Timing, Progesterone After Hysterectomy & Hormone Testing",True,123,possible,topic/title similarity; insufficient independent evidence,0.213,divergent,aligned,no,yes,Andrew Campbell,"andrew,campbell"
aosrd-webinars-191-ZrOMyfW29og,aosrd_webinars_youtube,"Interpreting Test Results with Dr. Andrew Campbell – January 31, 2023 (Video)",interpreting test results with dr andrew campbell - january 31 2023,2023-01-31,ZrOMyfW29og,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2023/01/Interpretation-of-test-results-.pdf,hFcw5MS7FSAuXJGFcnPHqL6j1gM,2025-01-22,Research/lectures/clearfield-webinar-2025-01-22,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — January 22, 2025: Mold, Mycotoxins & the Sinus–Brain Axis (Dr. Dennis)",True,177,possible,topic/title similarity; insufficient independent evidence,0.211,divergent,aligned,no,yes,Andrew Campbell,"campbell,january"
aosrd-webinars-191-ZrOMyfW29og,aosrd_webinars_youtube,"Interpreting Test Results with Dr. Andrew Campbell – January 31, 2023 (Video)",interpreting test results with dr andrew campbell - january 31 2023,2023-01-31,ZrOMyfW29og,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2023/01/Interpretation-of-test-results-.pdf,5HPCyqwQxi9QD1of8g-CPHrnFcc,2025-01-08,Research/lectures/clearfield-webinar-2025-01-08,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — January 8, 2025: Rapid Weight Loss, Muscle Preservation, NAD & Fortetropin",True,122,possible,topic/title similarity; insufficient independent evidence,0.201,divergent,aligned,no,yes,Andrew Campbell,"andrew,january"
aosrd-webinars-192-E6pwg1bmNJk,aosrd_webinars_youtube,"Surgical and Medical Management of Mycotoxin Neurotoxicity with Dr. Donald Dennis – January 24, 2023 (Video)",surgical and medical management of mycotoxin neurotoxicity with dr donald dennis - january 24 2023,2023-01-24,E6pwg1bmNJk,https://aosrd.org/webinars/,,hFcw5MS7FSAuXJGFcnPHqL6j1gM,2025-01-22,Research/lectures/clearfield-webinar-2025-01-22,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — January 22, 2025: Mold, Mycotoxins & the Sinus–Brain Axis (Dr. Dennis)",True,177,possible,topic/title similarity; insufficient independent evidence,0.183,divergent,aligned,no,yes,Donald Dennis,"dennis,january,mycotoxin"
aosrd-webinars-192-E6pwg1bmNJk,aosrd_webinars_youtube,"Surgical and Medical Management of Mycotoxin Neurotoxicity with Dr. Donald Dennis – January 24, 2023 (Video)",surgical and medical management of mycotoxin neurotoxicity with dr donald dennis - january 24 2023,2023-01-24,E6pwg1bmNJk,https://aosrd.org/webinars/,,uRqtR3sy0qaYlUcYL4_tPVC7Tps,2025-01-15,Research/lectures/clearfield-webinar-2025-01-15,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — January 15, 2025: Metabolomics Pathways & Metabolic Syndrome",True,180,possible,topic/title similarity; insufficient independent evidence,0.177,divergent,aligned,no,yes,Donald Dennis,"dennis,donald,january"
aosrd-webinars-193-3HKa-GZK_Qw,aosrd_webinars_youtube,"Menopause-The Impact on Skin and HAir by Dr. Felice Gersh – January 17, 2023 (Video)",menopause-the impact on skin and hair by dr felice gersh - january 17 2023,2023-01-17,3HKa-GZK_Qw,https://aosrd.org/webinars/,https://aosrd.org/menopause-the-impact-on-skin-and-hair-by-dr-felice-gersh/,OL_Ukp1RYjVvnjsMHnF2eXCXDC8,2024-10-01,Research/lectures/clearfield-webinar-2024-10-01,Tuesday Integrative Health Webinar,"Tuesday Integrative Health Webinar — October 1, 2024: Physiologic Menopausal HRT with Felice Gersh",True,0,possible,topic/title similarity; insufficient independent evidence,0.344,divergent,aligned,no,yes,Felice Gersh,"felice,gersh,hair"
aosrd-webinars-194,aosrd_webinars_rumble,"Medical Freedom: Stefan Hartmann, PA’s Presentation to the Florida Delegates of State Legislature(Video)",medical freedom stefan hartmann pa s presentation to the florida delegates of state legislature,,,https://aosrd.org/webinars/,,,,,,,,,no_match,no reasonable otter candidate,,unknown,unknown,no,yes,,
aosrd-webinars-195-i-q4BtUNVuI,aosrd_webinars_youtube,"The 14-3-3n Biomarker for Rheumatoid Arthritis Diagnosis, Prognosis, and Monitoring with Dr. Nima Mazinani – January 10, 2023(Video)",the 14-3-3n biomarker for rheumatoid arthritis diagnosis prognosis and monitoring with dr nima mazinani - january 10 2023,2023-01-10,i-q4BtUNVuI,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2023/01/14-3-3eta_AOSIM_Final_2023.pdf,,,,,,,,no_match,no reasonable otter candidate,,no_candidate,unknown,no,yes,Nima Mazinani,
