record_id,ecosystem,source,original_title,normalized_title,pass1_reference,pass1_match_class,otter_id,otter_date,packet_dir,aosrd_catalog_record,aosrd_web_url,aosrd_pdf_url,aosrd_pdf_availability,youtube_id,youtube_url,youtube_availability,youtube_title,youtube_published_date,youtube_duration,youtube_captions_status,youtube_transcript_indication,vimeo_url,vimeo_availability,vimeo_captions_status,rumble_url,rumble_availability,rumble_captions_status,external_representation_types,relationship_to_existing_bds_session,local_representation_already_present,potentially_new_source_status,external_text_opportunity,notes
aosrd-webinars-142-iLik_iDuz3Q,AOSRD_Clearfield,aosrd_webinars_youtube,Estrogen-Devil or Angel with Dr. Bill Clearfield (Video),estrogen devil or angel with dr bill clearfield video,aosrd-webinars-142-iLik_iDuz3Q,no_match,,,,present_local,https://aosrd.org/webinars/,,,iLik_iDuz3Q,https://youtu.be/iLik_iDuz3Q,available_external,Estrogen Devil or Angel with Dr  Bill Clearfield,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-143-x_F597yF0Z4,AOSRD_Clearfield,aosrd_webinars_youtube,Female Hormone Primer-Part 1 Student Session w MM (Video),female hormone primer part 1 student session w mm video,aosrd-webinars-143-x_F597yF0Z4,no_match,,,,present_local,https://aosrd.org/webinars/,,,x_F597yF0Z4,https://youtu.be/x_F597yF0Z4,available_external,Female Hormone Primer Part 1 Student Session w MM,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-144-8ueZMDPM6_U,AOSRD_Clearfield,aosrd_webinars_youtube,"The Role of Oxalates in – Nov 14, 2023 (Video)",the role of oxalates in nov 14 2023 video,aosrd-webinars-144-8ueZMDPM6_U,no_match,,,,present_local,https://aosrd.org/webinars/,,,8ueZMDPM6_U,https://youtu.be/8ueZMDPM6_U,available_external,The Role of Oxalates in,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-145-l-_Gf5qt0l0,AOSRD_Clearfield,aosrd_webinars_youtube,How to Perform an Intramuscular Injection (Video),how to perform an intramuscular injection video,aosrd-webinars-145-l-_Gf5qt0l0,no_match,,,,present_local,https://aosrd.org/webinars/,,,l-_Gf5qt0l0,https://youtu.be/l-_Gf5qt0l0,unavailable_external,,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed 404; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-146-cptytkOQXD8,AOSRD_Clearfield,aosrd_webinars_youtube,How to Perform a Subcutaneous Injection (Video),how to perform a subcutaneous injection video,aosrd-webinars-146-cptytkOQXD8,no_match,,,,present_local,https://aosrd.org/webinars/,,,cptytkOQXD8,https://youtu.be/cptytkOQXD8,available_external,How to Perform an Intramuscular (Testosterone) Injection,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-147-l-_Gf5qt0l0,AOSRD_Clearfield,aosrd_webinars_youtube,"Peptides, Where Do We Go from Here-with Jay Campbell – Nov 7, 2023 (Video)",peptides where do we go from here with jay campbell nov 7 2023 video,aosrd-webinars-147-l-_Gf5qt0l0,possible,t9O9J5vUpWGkKXi-5TqxgKudSvY,2025-04-29,Research/lectures/clearfield-webinar-2025-04-29,present_local,https://aosrd.org/webinars/,,,l-_Gf5qt0l0,https://youtu.be/l-_Gf5qt0l0,unavailable_external,,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed 404; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-148-FcjGN44DJf4,AOSRD_Clearfield,aosrd_webinars_youtube,Basic Hormone Replacement Replenishment for Men Part 4 Student Session with Dr Bill and MM (Video),basic hormone replacement replenishment for men part 4 student session with dr bill and mm video,aosrd-webinars-148-FcjGN44DJf4,possible,Td9Prx_y7BG6tFzXN3Yl-Iy-NJ8;OL_Ukp1RYjVvnjsMHnF2eXCXDC8;teTBikykKpBtvemVFqClxhmIVaQ;HY-sCmihzh3EJ69WWVwlTT0Ri6s;OlXuXl73V1RAQ4bVYXoakDZMRnU,2026-03-17;2024-10-01;2024-12-18;2025-11-26;2026-04-07,Research/lectures/clearfield-webinar-2026-03-17;Research/lectures/clearfield-webinar-2024-10-01;Research/lectures/clearfield-webinar-2024-12-18;Research/lectures/clearfield-webinar-2025-11-26;Research/lectures/clearfield-webinar-2026-04-07,present_local,https://aosrd.org/webinars/,,,FcjGN44DJf4,https://youtu.be/FcjGN44DJf4,available_external,Basic Hormone Replacement Replenishment for Men Part 4 Student Session with Dr  Bill and MM,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=5; local=otter_transcript_local
aosrd-webinars-149-kuT4ASTALbo,AOSRD_Clearfield,aosrd_webinars_youtube,"Basic Hormone Replacement for Men Part 3 Finasteride, Lab Studies and Testosterone Replacement Dosin (Video)",basic hormone replacement for men part 3 finasteride lab studies and testosterone replacement dosin video,aosrd-webinars-149-kuT4ASTALbo,no_match,,,,present_local,https://aosrd.org/webinars/,,,kuT4ASTALbo,https://youtu.be/kuT4ASTALbo,available_external,"Basic Hormone Replacement for Men, Part 3 Finasteride, Lab Studies and Testosterone Dosing",,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-150-5R21mCnXIPo,AOSRD_Clearfield,aosrd_webinars_youtube,Basic Hormone Replacement for Men Part 2 + Dr C’s Tips for Weight Loss (Video),basic hormone replacement for men part 2 dr c s tips for weight loss video,aosrd-webinars-150-5R21mCnXIPo,no_match,,,,present_local,https://aosrd.org/webinars/,,,5R21mCnXIPo,https://youtu.be/5R21mCnXIPo,available_external,Basic Hormone Replacement for Men Part 2 +  Dr  C's Tips for Weight Loss,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-151-r62cJY5LmU8,AOSRD_Clearfield,aosrd_webinars_youtube,Basic Hormone Replacement for Men Part 1 Student Session w MM (Video),basic hormone replacement for men part 1 student session w mm video,aosrd-webinars-151-r62cJY5LmU8,no_match,,,,present_local,https://aosrd.org/webinars/,,,r62cJY5LmU8,https://youtu.be/r62cJY5LmU8,available_external,Basic Hormone Replacement for Men Part 1 Student Session w MM,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-152-rAUra-Qha5M,AOSRD_Clearfield,aosrd_webinars_youtube,"Dementia’s Dirty Dozen with Dr David Ajibade – Oct 31, 2023 (Video)",dementia s dirty dozen with dr david ajibade oct 31 2023 video,aosrd-webinars-152-rAUra-Qha5M,no_match,,,,present_local,https://aosrd.org/webinars/,https://aosrd.org/dementias-dirty-dozen-with-dr-david-ajibade/,available_external,rAUra-Qha5M,https://youtu.be/rAUra-Qha5M,available_external,Dementia's Dirty Dozen with Dr  David Ajibade,,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,potentially_new_session,no,potentially_new_session,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-153-xF0qI-tdmWo,AOSRD_Clearfield,aosrd_webinars_youtube,"Another View of the Endocannabinoid System with Dr. Robert Quinn – Oct 24, 2023 (Video)",another view of the endocannabinoid system with dr robert quinn oct 24 2023 video,aosrd-webinars-153-xF0qI-tdmWo,possible,tAtmhIMa7fmRXEWqsjZP4Gl7vkM,2025-02-26,Research/lectures/clearfield-webinar-2025-02-26,present_local,https://aosrd.org/webinars/,https://aosrd.org/another-view-of-the-endocannabinoid-system-with-dr-robert-quinn/,available_external,xF0qI-tdmWo,https://youtu.be/xF0qI-tdmWo,available_external,Another View of the Endocannabinoid System with Dr  Robert Quinn,,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,possible_existing_session_representation,yes,unclear,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-154-S62qYOwRkRs,AOSRD_Clearfield,aosrd_webinars_youtube,"From Marijuana to Mushroom-Are Plants and Fungi ‘Natural’ with Dr. Jeffrey Bock – Oct 17, 2023 (Video)",from marijuana to mushroom are plants and fungi natural with dr jeffrey bock oct 17 2023 video,aosrd-webinars-154-S62qYOwRkRs,no_match,,,,present_local,https://aosrd.org/webinars/,https://aosrd.org/from-marijuana-to-mushroom-are-plants-and-fungi-natural-with-dr-jeffrey-bock/,available_external,S62qYOwRkRs,https://youtu.be/S62qYOwRkRs,available_external,From Marijuana to Mushroom-Are Plants and Fungi 'Natural' with Dr. Jeffrey Bock,,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,potentially_new_session,no,potentially_new_session,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-155-acTTjJWf9rk,AOSRD_Clearfield,aosrd_webinars_youtube,"Intermittent Fasting, Stimulating Brown Fat, and Weight Management with Dr Franco Calaveri – Oct 10, 2023 (Video)",intermittent fasting stimulating brown fat and weight management with dr franco calaveri oct 10 2023 video,aosrd-webinars-155-acTTjJWf9rk,no_match,,,,present_local,https://aosrd.org/webinars/,https://aosrd.org/intermittent-fasting-stimulating-brown-fat-and-weight-management-with-dr-francisco-calaveri/,available_external,acTTjJWf9rk,https://youtu.be/acTTjJWf9rk,available_external,"Intermittent Fasting, Stimulating Brown Fat, and Weight Management w Dr Franco Calaveri",,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,potentially_new_session,no,potentially_new_session,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-156-rNvF48yMEag,AOSRD_Clearfield,aosrd_webinars_youtube,"How to Choose the Best Stem Cell Sources for Your Practice with Dr. Joy Kong – Oct 3, 2023 (Video)",how to choose the best stem cell sources for your practice with dr joy kong oct 3 2023 video,aosrd-webinars-156-rNvF48yMEag,no_match,,,,present_local,https://aosrd.org/webinars/,https://aosrd.org/how-to-choose-the-best-stem-cell-sources-for-your-practice-with-dr-joy-kong/,available_external,rNvF48yMEag,https://youtu.be/rNvF48yMEag,available_external,How to Choose the Best Stem Cell Sources for Your Practice with Dr  Joy Kong,,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,potentially_new_session,no,potentially_new_session,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-157-LEyWVCGO5D4,AOSRD_Clearfield,aosrd_webinars_youtube,"Endocrinology of TBI-Part 2 with Dr. Willliam Clearfield – Sept 26, 2023 (Video)",endocrinology of tbi part 2 with dr willliam clearfield sept 26 2023 video,aosrd-webinars-157-LEyWVCGO5D4,no_match,,,,present_local,https://aosrd.org/webinars/,,,LEyWVCGO5D4,https://youtu.be/LEyWVCGO5D4,available_external,Endocrinology of TBI Part 2 with Dr  Willliam Clearfield,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-158-BcMb7ZimIEo,AOSRD_Clearfield,aosrd_webinars_youtube,"Ivermectin Feeds Bifidobacterium to Boost Immumity with Dr. Salaheldin Halasa – Sept 19, 2023 (Video)",ivermectin feeds bifidobacterium to boost immumity with dr salaheldin halasa sept 19 2023 video,aosrd-webinars-158-BcMb7ZimIEo,possible,b2H7gyjRNmbN0l62XtCzeLPovDE;xg4V_A-L8_Ob1jKGBewDTtKzOWg,2025-06-24;2024-08-13,Research/lectures/clearfield-webinar-2025-06-24;Research/lectures/clearfield-webinar-2024-08-13,present_local,https://aosrd.org/webinars/,https://aosrd.org/ivermectin-feeds-bifidobactedium-to-boost-immunity/,available_external,BcMb7ZimIEo,https://youtu.be/BcMb7ZimIEo,available_external,Ivermectin Feeds Bifidobacterium to Boost Immumity with Dr  Salaheldin Halasa,,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,possible_existing_session_representation,yes,unclear,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=2; local=otter_transcript_local
aosrd-webinars-159-5DmzZRupogw,AOSRD_Clearfield,aosrd_webinars_youtube,"Unlocking the Power of the Mind-Body Connection with Dr. Emmett Miller – Sept 12, 2023 (Video)",unlocking the power of the mind body connection with dr emmett miller sept 12 2023 video,aosrd-webinars-159-5DmzZRupogw,no_match,,,,present_local,https://aosrd.org/webinars/,https://aosrd.org/unlocking-the-power-of-the-mind-body-connection-with-dr-emmett-miller/,available_external,5DmzZRupogw,https://youtu.be/5DmzZRupogw,available_external,Unlocking the Power of the Mind Body Connection with Dr  Emmett Miller,,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,potentially_new_session,no,potentially_new_session,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-160-gtoydOZzvx4,AOSRD_Clearfield,aosrd_webinars_youtube,"Introduction to Intravenous Therapy with Dr. Melvin Nario – Sept 5, 2023 (Video)",introduction to intravenous therapy with dr melvin nario sept 5 2023 video,aosrd-webinars-160-gtoydOZzvx4,possible,OL_Ukp1RYjVvnjsMHnF2eXCXDC8;VwrSvok1RCW2X3iJ_Kwbd8JK6k8;LvCEhutJR34KphFeXcFdbBQ3PZE;HY-sCmihzh3EJ69WWVwlTT0Ri6s;jZM7WB_BG5YwNdBn2EQBHQM-aNc,2024-10-01;2025-11-12;2025-08-26;2025-11-26;2025-04-01,Research/lectures/clearfield-webinar-2024-10-01;Research/lectures/clearfield-webinar-2025-11-12;Research/lectures/clearfield-webinar-2025-08-26;Research/lectures/clearfield-webinar-2025-11-26;Research/lectures/clearfield-webinar-2025-04-01,present_local,https://aosrd.org/webinars/,,,gtoydOZzvx4,https://youtu.be/gtoydOZzvx4,available_external,Introduction to Intravenous Therapy with Dr  Melvin Nario,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=5; local=otter_transcript_local
aosrd-webinars-161-AIJueOlg1II,AOSRD_Clearfield,aosrd_webinars_youtube,"Fundamentals of Functional Medical Testing-Cell Science Systems with Amy Pieczarka RD – Aug 29, 2023 (Video)",fundamentals of functional medical testing cell science systems with amy pieczarka rd aug 29 2023 video,aosrd-webinars-161-AIJueOlg1II,no_match,,,,present_local,https://aosrd.org/webinars/,,,AIJueOlg1II,https://youtu.be/AIJueOlg1II,available_external,Fundamentals of Functional Medical Testing Cell Science Systems with Amy Pieczarka RD,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-162-gS3mWVj_if4,AOSRD_Clearfield,aosrd_webinars_youtube,"Prostate Community Trial Part 2 w Dr. KAthleen T. Ruddy and Stefan Hartmann PA-C – Aug 22, 2023 (Video)",prostate community trial part 2 w dr kathleen t ruddy and stefan hartmann pa c aug 22 2023 video,aosrd-webinars-162-gS3mWVj_if4,no_match,,,,present_local,https://aosrd.org/webinars/,,,gS3mWVj_if4,https://youtu.be/gS3mWVj_if4,available_external,Prostate Community Trial Part 2 w Dr  KAthleen T  Ruddy and Stefan Hartmann PA C,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-163--JGUhnhLGrQ,AOSRD_Clearfield,aosrd_webinars_youtube,"Nutritional Excellence-The Kohana Approach to Optimal Health with Dr Rober Quinn – Aug 15, 2023 (Video)",nutritional excellence the kohana approach to optimal health with dr rober quinn aug 15 2023 video,aosrd-webinars-163--JGUhnhLGrQ,possible,CQdkPoyCm_xx7nnZ2b80AClK8TM,2025-10-07,Research/lectures/clearfield-webinar-2025-10-07,present_local,https://aosrd.org/webinars/,https://aosrd.org/nutritional-excellence-the-kohana-approach-to-optimal-health-with-dr-rober-quinn/,available_external,-JGUhnhLGrQ,https://youtu.be/-JGUhnhLGrQ,available_external,Nutritional Excellence-The Kohana Approach to Optimal Health with Dr Rober Quinn,,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,possible_existing_session_representation,yes,unclear,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-164-33dvEh94Xcc,AOSRD_Clearfield,aosrd_webinars_youtube,"Fascia Decompression for You, Your Patients and Your Fur Family – Aug 8, 2023 (Video)",fascia decompression for you your patients and your fur family aug 8 2023 video,aosrd-webinars-164-33dvEh94Xcc,no_match,,,,present_local,https://aosrd.org/webinars/,,,33dvEh94Xcc,https://youtu.be/33dvEh94Xcc,available_external,"Fascia Decompression for You, Your Patients and Your Fur Family",,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-165-bZZJFrrvTcg,AOSRD_Clearfield,aosrd_webinars_youtube,"Estrogen Metabolism and Detoxification with Dr. MElvin Nario – Aug 1, 2023 (Video)",estrogen metabolism and detoxification with dr melvin nario aug 1 2023 video,aosrd-webinars-165-bZZJFrrvTcg,possible,iFe-Jl__wpKT9UKu7NZMWLiMJ5w;CQjlfnZLZ-CY25UUEq35pSQ0lug;v3Md09l1C_mz3hrDPWngln5SYQw,2026-03-31;2025-12-24;2025-09-09,Research/lectures/clearfield-webinar-2026-03-31;Research/lectures/clearfield-webinar-2025-12-24;Research/lectures/clearfield-webinar-2025-09-09,present_local,https://aosrd.org/webinars/,,,bZZJFrrvTcg,https://youtu.be/bZZJFrrvTcg,available_external,Estrogen Metabolism and Detoxification with Dr  MElvin Nario,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=3; local=otter_transcript_local
aosrd-webinars-166-RM39JRpthTg,AOSRD_Clearfield,aosrd_webinars_youtube,"Pharmacology of Key Emerging Therapies in Chronic DIseases with Dr Mike Boehmer – July 25, 2023 (Video)",pharmacology of key emerging therapies in chronic diseases with dr mike boehmer july 25 2023 video,aosrd-webinars-166-RM39JRpthTg,no_match,,,,present_local,https://aosrd.org/webinars/,https://aosrd.org/wp-content/uploads/2023/07/Pharmacology-of-Emerging-Therapies-in-Chronic-Disease-Management-2023.pdf,available_external,RM39JRpthTg,https://youtu.be/RM39JRpthTg,available_external,Pharmacology of Key Emerging Therapies in Chronic DIseases with Dr  Mike Boehmer,,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,potentially_new_session,no,potentially_new_session,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-167-hsbW2KUdJkI,AOSRD_Clearfield,aosrd_webinars_youtube,Early Viral Treatment Post Pandemic Clinical Applications Roundtable (Video),early viral treatment post pandemic clinical applications roundtable video,aosrd-webinars-167-hsbW2KUdJkI,no_match,,,,present_local,https://aosrd.org/webinars/,,,hsbW2KUdJkI,https://youtu.be/hsbW2KUdJkI,available_external,Early Viral Treatment Post Pandemic Clinical Applications Roundtable,,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,potentially_new_session,no,potentially_new_session,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-168-TmuGhf_1r3s,AOSRD_Clearfield,aosrd_webinars_youtube,"Chronic Fatigue, Homeostasis and Mitochondrial Dysfunction with Dr. K. Patel (Video)",chronic fatigue homeostasis and mitochondrial dysfunction with dr k patel video,aosrd-webinars-168-TmuGhf_1r3s,possible,JAhRYbDDwDsC4em3dazDKyDw4gM,2025-02-05,Research/lectures/clearfield-webinar-2025-02-05,present_local,https://aosrd.org/webinars/,,,TmuGhf_1r3s,https://youtu.be/TmuGhf_1r3s,available_external,"Chronic Fatigue, Homeostasis and Mitochondrial Dysfunction with Dr  K  Patel",,,not_checked,not_checked,,,,,,,AOSRD webpage; YouTube video,possible_existing_session_representation,yes,unclear,not_checked,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
aosrd-webinars-169-xIY-4j04zh0,AOSRD_Clearfield,aosrd_webinars_youtube,"Live Healthier, Better and Longer with Hydrogen by Bob Settineri – July 11, 2023 (Video)",live healthier better and longer with hydrogen by bob settineri july 11 2023 video,aosrd-webinars-169-xIY-4j04zh0,no_match,,,,present_local,https://aosrd.org/webinars/,https://aosrd.org/live-healthier-better-and-longer-with-hydrogen-by-bob-settineri/,available_external,xIY-4j04zh0,https://youtu.be/xIY-4j04zh0,available_external,"Live Healthier, Better and Longer with Hydrogen by Bob Settineri",,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,potentially_new_session,no,potentially_new_session,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=no_match; otter_candidates=0
aosrd-webinars-170-hj4CXKqCtkg,AOSRD_Clearfield,aosrd_webinars_youtube,"The Incretin Hormones and the New Face of Weight Loss with Dr. William Clearfield – June 28, 2023 (Video)",the incretin hormones and the new face of weight loss with dr william clearfield june 28 2023 video,aosrd-webinars-170-hj4CXKqCtkg,possible,5HPCyqwQxi9QD1of8g-CPHrnFcc,2025-01-08,Research/lectures/clearfield-webinar-2025-01-08,present_local,https://aosrd.org/webinars/,https://aosrd.org/the-incretin-hormones-and-the-new-face-of-weight-loss-with-dr-william-clearfield/,available_external,hj4CXKqCtkg,https://youtu.be/hj4CXKqCtkg,available_external,The Incretin Hormones and the New Face of Weight Loss with Dr  William Clearfield,,,not_checked,not_checked,,,,,,,AOSRD webpage; AOSRD PDF; YouTube video,possible_existing_session_representation,yes,unclear,pdf_available,oembed_author=Clearfield Medical Group; timedtext_list_empty; youtube_player_login_wall_prevents_caption_metadata; published_date/duration not_checked (YouTube player metadata blocked); pass1_match_class_frozen=possible; otter_candidates=1; local=otter_transcript_local
